id,corpus,n_free_date_vars,n_free_int_vars,n_free_bool_vars,pinned_var_frac,pinned_date_frac,pinned_int_frac,pinned_bool_frac,n_date_subexprs,n_atoms,n_date_comparisons,n_int_comparisons,ordering_cmp_frac,n_case_splits,max_disjunction_width,bool_alternation_depth,implication_atom_frac,neg_ordering_frac,n_unit_constraints,n_date_period_ops,ground_arith_frac,max_abs_years,max_abs_months,max_abs_days,mixed_frac,max_date_chain_len,n_dot_year,n_dot_month,n_dot_day,property_access_frac,n_symbolic_date_ctors,uses_feb29,uses_leap_year,n_components,largest_component_frac,graph_density,mixed_sort_coupling,label_status,label_execution_time
legal-69,legal,7,0,1,0.0,0.0,0.0,0.0,9,9,8,0,0.8888888888888888,1,1,1,0.2222222222222222,0.0,7,2,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,3,0.5,0.21428571428571427,0,,
legal-70,legal,4,0,0,0.0,0.0,0.0,0.0,5,3,3,0,1.0,0,1,0,0.0,0.0,3,1,0.0,0,0,180,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.5,0,,
legal-71,legal,2,0,0,0.0,0.0,0.0,0.0,4,3,3,0,1.0,0,1,0,0.0,0.0,3,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,1,1,1.0,1.0,0,,
legal-72,legal,3,1,0,0.0,0.0,0.0,0.0,6,3,2,1,0.0,0,1,0,0.0,0.0,3,2,0.0,10,0,1,0.0,1,1,0,0,0.3333333333333333,1,0,0,1,1.0,0.5,1,,
legal-73,legal,3,0,1,0.0,0.0,0.0,0.0,4,5,3,0,0.6,2,1,1,0.8,0.0,1,1,0.0,2,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.75,0.5,0,,
legal-74,legal,4,0,0,0.0,0.0,0.0,0.0,5,3,3,0,0.3333333333333333,0,1,0,0.0,0.0,3,1,0.0,0,0,30,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.5,0,,
legal-75,legal,13,1,0,0.0,0.0,0.0,0.0,22,21,20,1,0.3333333333333333,3,4,1,0.0,0.0,17,1,0.0,1,0,0,0.0,1,1,0,0,0.047619047619047616,8,0,0,1,1.0,0.21978021978021978,1,,
legal-76,legal,6,0,1,0.0,0.0,0.0,0.0,8,9,8,0,0.6666666666666666,1,1,1,0.2222222222222222,0.0,7,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.8571428571428571,0.2857142857142857,0,,
legal-77,legal,1,0,0,0.0,0.0,0.0,0.0,2,1,1,0,1.0,0,1,0,0.0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,1,1.0,0.0,0,,
legal-78,legal,4,0,0,0.0,0.0,0.0,0.0,7,5,5,0,0.8,0,1,0,0.0,0.0,5,2,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.5,0,,
legal-79,legal,2,0,2,0.0,0.0,0.0,0.0,5,6,4,0,0.6666666666666666,2,1,2,1.0,0.25,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,4,0.25,0.0,0,,
legal-80,legal,10,0,14,0.0,0.0,0.0,0.0,16,54,28,0,0.5185185185185185,28,2,1,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,20,0.20833333333333334,0.014492753623188406,0,,
legal-81,legal,5,8,1,0.0,0.0,0.0,0.0,10,26,5,16,0.3333333333333333,9,1,2,0.8461538461538461,0.2857142857142857,4,1,0.0,0,0,30,0.0,1,0,0,0,0.0,4,0,0,5,0.35714285714285715,0.14285714285714285,0,,
legal-82,legal,15,1,0,0.15789473684210525,0.16666666666666666,0.0,0.0,29,33,18,15,0.24242424242424243,15,8,2,0.5151515151515151,0.0,16,1,0.0,0,6,0,0.0,1,0,0,0,0.0,6,0,0,6,0.631578947368421,0.08187134502923976,0,,
legal-83,legal,3,0,1,0.0,0.0,0.0,0.0,4,7,4,0,0.5714285714285714,3,1,1,0.8571428571428571,0.0,1,2,0.0,0,0,90,0.0,1,0,0,0,0.0,0,0,0,2,0.75,0.5,0,,
legal-84,legal,8,1,3,0.0,0.0,0.0,0.0,14,14,9,2,0.7142857142857143,3,1,1,0.42857142857142855,0.1,8,6,0.0,59,6,90,0.0,1,1,0,0,0.1,0,0,0,5,0.5833333333333334,0.12121212121212122,1,,
legal-85,legal,6,0,13,0.0,0.0,0.0,0.0,26,41,28,0,0.6585365853658537,13,1,2,0.8536585365853658,0.0,6,3,0.0,5,0,60,0.0,1,0,0,0,0.0,0,0,1,14,0.3157894736842105,0.03508771929824561,0,,
legal-86,legal,7,0,1,0.0,0.0,0.0,0.0,11,9,7,0,0.7777777777777778,2,1,1,0.4444444444444444,0.0,5,4,0.0,0,0,121,0.0,1,0,0,0,0.0,0,0,0,3,0.5,0.17857142857142858,0,,
legal-87,legal,4,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,11,9,7,2,0.3333333333333333,0,1,0,0.0,0.0,9,3,0.0,1,11,0,0.0,1,0,0,2,0.2222222222222222,0,0,0,3,0.6666666666666666,0.26666666666666666,0,,
legal-88,legal,7,0,0,0.0,0.0,0.0,0.0,9,8,8,0,0.375,1,2,1,0.0,0.0,6,1,0.0,0,4,0,0.0,1,1,1,0,0.2,1,0,0,1,1.0,0.2857142857142857,0,,
legal-89,legal,4,0,1,0.0,0.0,0.0,0.0,6,6,5,0,0.8333333333333334,1,1,1,0.3333333333333333,0.0,4,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,3,0.6,0.3,0,,
legal-90,legal,3,1,5,0.0,0.0,0.0,0.0,6,15,7,2,0.26666666666666666,6,1,1,0.8,0.0,3,4,0.0,5,0,0,0.0,1,0,0,0,0.0,0,0,0,7,0.3333333333333333,0.08333333333333333,0,,
legal-91,legal,6,0,2,0.0,0.0,0.0,0.0,8,10,7,0,0.7,2,1,1,0.5,0.14285714285714285,5,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,5,0.5,0.14285714285714285,0,,
legal-92,legal,8,0,3,0.0,0.0,0.0,0.0,13,11,8,0,0.7272727272727273,3,1,2,0.6363636363636364,0.0,4,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,9,0.2727272727272727,0.03636363636363636,0,,
legal-93,legal,11,0,4,0.0,0.0,0.0,0.0,14,22,13,0,0.45454545454545453,9,2,2,0.8636363636363636,0.2,3,6,0.0,3,6,0,0.0,1,0,0,0,0.0,0,0,0,6,0.6666666666666666,0.09523809523809523,0,,
legal-94,legal,2,0,2,0.0,0.0,0.0,0.0,4,9,5,0,0.5555555555555556,4,1,1,0.8888888888888888,0.8,1,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,4,0.25,0.0,0,,
legal-95,legal,10,0,1,0.0,0.0,0.0,0.0,14,11,10,0,0.7272727272727273,3,1,1,0.5454545454545454,0.25,5,4,0.0,7,0,180,0.0,1,0,0,0,0.0,0,0,0,5,0.36363636363636365,0.12727272727272726,0,,
legal-96,legal,5,0,0,0.0,0.0,0.0,0.0,8,5,5,0,1.0,0,1,0,0.0,0.0,5,3,0.0,2,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.6,0.3,0,,
legal-97,legal,2,0,4,0.0,0.0,0.0,0.0,3,15,2,5,0.13333333333333333,6,3,3,0.8666666666666667,0.0,2,1,0.0,1,0,0,0.0,1,2,2,2,0.75,0,0,0,5,0.3333333333333333,0.06666666666666667,0,,
legal-98,legal,4,0,1,0.0,0.0,0.0,0.0,5,7,4,0,0.42857142857142855,3,1,1,0.8571428571428571,0.0,1,1,0.0,0,0,10,0.0,1,0,0,0,0.0,0,0,0,2,0.8,0.3,0,,
legal-99,legal,7,0,0,0.0,0.0,0.0,0.0,11,10,10,0,1.0,0,1,0,0.0,0.0,10,4,0.0,5,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.38095238095238093,0,,
legal-100,legal,7,0,0,0.0,0.0,0.0,0.0,9,10,10,0,0.8,1,2,1,0.0,0.0,8,2,0.0,5,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.3333333333333333,0,,
legal-101,legal,3,6,0,0.0,0.0,0.0,0.0,4,10,3,7,0.4,0,1,0,0.0,0.0,10,0,0.0,0,0,0,0.0,0,1,1,0,0.4,1,0,0,1,1.0,0.3888888888888889,2,,
legal-102,legal,3,0,0,0.0,0.0,0.0,0.0,4,5,5,0,1.0,0,1,0,0.0,0.0,5,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,1,1.0,0.6666666666666666,0,,
legal-103,legal,3,0,0,0.0,0.0,0.0,0.0,4,3,2,1,0.6666666666666666,0,1,0,0.0,0.0,3,0,0.0,0,0,0,0.0,0,0,0,1,0.3333333333333333,0,0,0,2,0.6666666666666666,0.3333333333333333,0,,
legal-104,legal,5,0,0,0.0,0.0,0.0,0.0,7,6,6,0,1.0,2,1,1,0.6666666666666666,0.3333333333333333,2,2,0.0,9,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.5,0,,
legal-105,legal,6,0,3,0.0,0.0,0.0,0.0,8,9,6,0,0.5555555555555556,2,1,1,0.5555555555555556,0.2,4,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,5,0.3333333333333333,0.1111111111111111,0,,
legal-106,legal,8,1,0,0.0,0.0,0.0,0.0,11,13,11,2,0.5384615384615384,3,2,3,0.46153846153846156,0.2857142857142857,7,5,0.0,3,0,0,0.0,1,2,0,0,0.15384615384615385,0,0,0,2,0.6666666666666666,0.2222222222222222,2,,
legal-107,legal,2,1,2,0.0,0.0,0.0,0.0,4,7,4,1,0.5714285714285714,2,1,2,0.7142857142857143,0.0,2,2,0.0,0,0,30,0.0,1,1,0,0,0.2,1,0,0,3,0.6,0.3,1,,
legal-108,legal,5,3,0,0.0,0.0,0.0,0.0,11,20,9,11,0.55,4,1,1,0.6,0.7272727272727273,8,1,0.0,0,2,0,0.0,1,2,9,0,0.55,5,0,0,1,1.0,0.39285714285714285,3,,
legal-109,legal,11,0,4,0.0,0.0,0.0,0.0,14,18,12,0,0.5555555555555556,6,1,2,0.8333333333333334,0.3,3,3,0.0,3,0,0,0.0,1,0,0,0,0.0,0,0,0,7,0.4,0.09523809523809523,0,,
legal-110,legal,11,0,3,0.0,0.0,0.0,0.0,13,16,13,0,0.5625,4,2,2,0.4375,0.0,7,2,0.0,0,6,45,0.0,1,0,0,0,0.0,0,0,0,4,0.7857142857142857,0.12087912087912088,0,,
legal-111,legal,8,0,0,0.0,0.0,0.0,0.0,13,8,8,0,1.0,0,1,0,0.0,0.0,8,4,0.0,2,0,90,0.0,1,0,0,0,0.0,0,0,0,4,0.375,0.14285714285714285,0,,
legal-112,legal,1,1,0,0.5,0.5,0.5,0.0,4,4,3,1,0.25,0,1,0,0.0,0.0,4,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0,0,2,0.75,0.3333333333333333,0,,
legal-113,legal,8,0,1,0.0,0.0,0.0,0.0,11,15,12,0,0.4666666666666667,4,2,2,0.5333333333333333,0.0,7,2,0.0,1,9,0,0.0,1,1,1,0,0.14285714285714285,1,0,0,2,0.8888888888888888,0.2222222222222222,0,,
legal-114,legal,4,0,1,0.0,0.0,0.0,0.0,5,8,7,0,0.875,1,1,1,0.375,0.2857142857142857,5,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.8,0.6,0,,
legal-115,legal,5,0,1,0.0,0.0,0.0,0.0,6,5,4,0,0.8,1,1,2,0.6,0.0,2,1,0.0,5,0,0,0.0,1,0,0,0,0.0,0,0,0,3,0.5,0.2,0,,
legal-116,legal,4,0,4,0.0,0.0,0.0,0.0,7,13,8,0,0.6153846153846154,5,1,1,0.7692307692307693,0.0,3,1,0.0,0,6,0,0.0,1,0,0,0,0.0,0,0,0,5,0.5,0.14285714285714285,0,,
legal-117,legal,5,0,2,0.0,0.0,0.0,0.0,6,5,3,0,0.6,2,1,1,0.8,0.0,1,1,0.0,0,0,7,0.0,1,0,0,0,0.0,0,0,0,4,0.42857142857142855,0.14285714285714285,0,,
legal-118,legal,5,0,1,0.0,0.0,0.0,0.0,6,8,6,0,0.5,2,1,1,0.5,0.0,4,1,0.0,5,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.8333333333333334,0.3333333333333333,0,,
legal-119,legal,2,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,5,3,3,0,0.6666666666666666,0,1,0,0.0,0.0,3,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.3333333333333333,0,,
legal-120,legal,5,1,2,0.0,0.0,0.0,0.0,7,13,9,2,0.5384615384615384,4,3,1,0.3076923076923077,0.0,6,0,0.0,0,0,0,0.0,0,1,0,0,0.1,1,0,0,4,0.625,0.17857142857142858,0,,
legal-121,legal,6,1,2,0.0,0.0,0.0,0.0,10,11,8,1,0.45454545454545453,2,1,2,0.45454545454545453,0.0,6,4,0.0,64,0,0,0.0,1,1,0,0,0.1111111111111111,0,0,0,3,0.7777777777777778,0.2222222222222222,1,,
legal-122,legal,8,0,5,0.0,0.0,0.0,0.0,10,16,11,0,0.6875,5,1,2,0.8125,0.0,3,2,0.0,1,0,60,0.0,1,0,0,0,0.0,0,0,0,6,0.6153846153846154,0.11538461538461539,0,,
legal-123,legal,2,0,0,0.0,0.0,0.0,0.0,3,2,2,0,1.0,0,1,0,0.0,0.0,2,0,0.0,0,0,0,0.0,0,1,0,0,0.3333333333333333,1,0,0,1,1.0,1.0,0,,
legal-124,legal,1,1,0,0.0,0.0,0.0,0.0,3,2,2,0,1.0,0,1,0,0.0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0.0,2,0,0,1,1.0,1.0,0,,
legal-125,legal,5,0,3,0.0,0.0,0.0,0.0,8,10,6,0,0.6,4,1,1,0.8,0.0,2,1,0.0,0,6,0,0.0,1,0,0,0,0.0,0,0,1,7,0.25,0.03571428571428571,0,,
legal-126,legal,4,2,0,0.0,0.0,0.0,0.0,7,6,4,2,0.8333333333333334,0,1,1,0.0,0.0,6,1,0.0,1,0,0,0.0,1,0,0,0,0.0,1,0,0,3,0.5,0.26666666666666666,0,,
legal-127,legal,4,0,0,0.0,0.0,0.0,0.0,5,4,4,0,1.0,0,1,0,0.0,0.0,4,1,0.0,0,0,60,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.6666666666666666,0,,
legal-128,legal,3,0,1,0.0,0.0,0.0,0.0,6,6,4,0,0.5,2,1,1,0.6666666666666666,0.0,2,3,0.0,1,6,0,0.0,1,0,0,0,0.0,0,0,0,2,0.75,0.3333333333333333,0,,
legal-129,legal,10,0,0,0.0,0.0,0.0,0.0,12,12,12,0,0.5833333333333334,2,1,1,0.3333333333333333,0.2857142857142857,8,2,0.0,5,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.2222222222222222,0,,
legal-130,legal,4,0,1,0.0,0.0,0.0,0.0,7,6,5,0,0.8333333333333334,2,1,1,0.5,0.2,3,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,1,3,0.6,0.2,0,,
legal-131,legal,10,0,4,0.0,0.0,0.0,0.0,14,23,13,0,0.5652173913043478,8,1,2,0.8695652173913043,0.07692307692307693,3,6,0.0,15,0,0,0.0,1,0,0,0,0.0,0,0,0,7,0.42857142857142855,0.08791208791208792,0,,
legal-132,legal,6,0,0,0.0,0.0,0.0,0.0,9,6,6,0,0.3333333333333333,0,1,0,0.0,0.0,6,3,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.4,0,,
legal-133,legal,10,0,5,0.0,0.0,0.0,0.0,11,19,10,1,0.5263157894736842,8,1,1,0.8421052631578947,0.0,3,1,0.0,1,0,0,0.0,1,1,0,0,0.09090909090909091,0,0,0,8,0.3333333333333333,0.06666666666666667,0,,
legal-134,legal,4,4,2,0.0,0.0,0.0,0.0,5,61,6,49,0.5409836065573771,13,11,2,0.8360655737704918,0.0,10,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,4,0.4,0.2,0,,
legal-135,legal,5,0,2,0.0,0.0,0.0,0.0,6,7,5,0,0.7142857142857143,2,1,1,0.5714285714285714,0.0,3,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,3,0.7142857142857143,0.23809523809523808,0,,
legal-136,legal,3,0,1,0.0,0.0,0.0,0.0,4,3,2,0,0.3333333333333333,1,1,1,0.6666666666666666,1.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,3,0.5,0.16666666666666666,0,,
legal-137,legal,7,0,2,0.0,0.0,0.0,0.0,8,11,7,0,0.5454545454545454,4,1,1,0.7272727272727273,0.0,3,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,4,0.4444444444444444,0.16666666666666666,0,,
legal-138,legal,5,0,2,0.0,0.0,0.0,0.0,8,13,6,0,0.3076923076923077,5,1,1,0.9230769230769231,0.0,1,5,0.0,6,0,0,0.0,1,0,0,0,0.0,0,0,0,3,0.7142857142857143,0.19047619047619047,0,,
legal-139,legal,3,0,0,0.0,0.0,0.0,0.0,5,3,3,0,1.0,0,1,0,0.0,0.0,3,2,0.0,2,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.6666666666666666,0,,
legal-140,legal,4,0,0,0.0,0.0,0.0,0.0,5,2,2,0,0.5,0,1,0,0.0,0.0,2,1,0.0,2,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.5,0.3333333333333333,0,,
legal-141,legal,9,0,0,0.0,0.0,0.0,0.0,13,7,7,0,0.8571428571428571,1,1,1,0.42857142857142855,0.3333333333333333,4,1,0.0,10,0,0,0.0,1,0,0,0,0.0,0,0,1,7,0.2222222222222222,0.05555555555555555,0,,
legal-142,legal,3,0,2,0.0,0.0,0.0,0.0,5,6,4,0,0.6666666666666666,2,1,2,1.0,0.0,0,2,0.0,0,13,0,0.0,1,0,0,0,0.0,0,0,0,3,0.6,0.2,0,,
legal-143,legal,6,0,0,0.0,0.0,0.0,0.0,8,5,5,0,1.0,0,1,0,0.0,0.0,5,2,0.0,0,6,30,0.0,1,0,0,0,0.0,0,0,0,2,0.5,0.3333333333333333,0,,
legal-144,legal,5,1,1,0.0,0.0,0.0,0.0,6,10,8,1,0.9,1,2,1,0.0,0.0,8,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,3,0.7142857142857143,0.3333333333333333,0,,
legal-145,legal,7,0,2,0.0,0.0,0.0,0.0,11,14,12,0,0.8571428571428571,2,1,2,0.35714285714285715,0.0,9,4,0.0,5,0,0,0.0,1,0,0,0,0.0,0,0,0,3,0.7777777777777778,0.2222222222222222,0,,
legal-146,legal,2,0,0,0.0,0.0,0.0,0.0,3,2,2,0,1.0,0,1,0,0.0,0.0,2,1,0.0,0,0,30,0.0,1,0,0,0,0.0,0,0,0,1,1.0,1.0,0,,
legal-147,legal,4,0,2,0.0,0.0,0.0,0.0,6,4,2,0,0.5,2,1,1,1.0,0.0,0,2,0.0,10,0,0,0.0,1,0,0,0,0.0,0,0,0,4,0.3333333333333333,0.13333333333333333,0,,
legal-148,legal,1,0,0,0.0,0.0,0.0,0.0,3,2,2,0,1.0,0,1,0,0.0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,1,1.0,0.0,0,,
legal-149,legal,2,0,0,0.0,0.0,0.0,0.0,4,3,3,0,1.0,0,1,0,0.0,0.0,3,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,1.0,0,,
legal-150,legal,3,0,0,0.0,0.0,0.0,0.0,6,6,6,0,1.0,0,1,0,0.0,0.0,6,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,1.0,0,,
legal-151,legal,7,0,3,0.0,0.0,0.0,0.0,9,16,9,2,0.5625,5,1,1,0.625,0.0,6,2,0.0,2,0,0,0.0,1,0,1,1,0.18181818181818182,0,0,0,5,0.5,0.15555555555555556,0,,
legal-152,legal,10,1,3,0.0,0.0,0.0,0.0,18,21,12,0,0.09523809523809523,7,1,1,0.7619047619047619,0.0,5,1,0.0,0,0,14,0.0,1,0,0,0,0.0,7,0,0,4,0.7857142857142857,0.10989010989010989,0,,
legal-153,legal,8,0,2,0.0,0.0,0.0,0.0,9,28,16,0,0.42857142857142855,8,1,1,0.7857142857142857,0.16666666666666666,6,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,4,0.6,0.2222222222222222,0,,
legal-154,legal,10,0,2,0.0,0.0,0.0,0.0,11,10,8,0,0.8,2,1,1,0.4,0.0,6,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,6,0.3333333333333333,0.10606060606060606,0,,
legal-155,legal,9,4,3,0.0,0.0,0.0,0.0,12,29,16,5,0.4482758620689655,5,1,1,0.6896551724137931,0.5384615384615384,9,2,0.0,1,0,1,0.0,1,1,1,0,0.1111111111111111,1,0,0,4,0.8125,0.16666666666666666,2,,
legal-156,legal,7,0,0,0.0,0.0,0.0,0.0,11,6,6,0,0.8333333333333334,0,1,0,0.0,0.0,6,4,0.0,5,0,5,0.0,1,0,0,0,0.0,0,0,0,3,0.42857142857142855,0.19047619047619047,0,,
legal-157,legal,7,0,1,0.0,0.0,0.0,0.0,10,18,12,0,0.3333333333333333,8,2,1,0.7222222222222222,0.0,3,9,0.0,0,0,120,0.0,1,0,0,0,0.0,0,0,0,2,0.875,0.25,0,,
legal-158,legal,6,0,3,0.0,0.0,0.0,0.0,10,30,14,0,0.4666666666666667,8,1,2,1.0,0.07142857142857142,0,5,0.0,3,0,0,0.0,1,0,0,0,0.0,0,0,0,5,0.5555555555555556,0.1388888888888889,0,,
legal-159,legal,4,0,0,0.0,0.0,0.0,0.0,6,4,4,0,1.0,0,1,0,0.0,0.0,4,2,0.0,3,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.5,0,,
legal-160,legal,10,0,0,0.0,0.0,0.0,0.0,11,15,15,0,0.9333333333333333,0,1,0,0.0,0.0,15,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.3111111111111111,0,,
legal-161,legal,2,0,1,0.0,0.0,0.0,0.0,2,2,1,0,0.5,1,1,1,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,2,0.6666666666666666,0.3333333333333333,0,,
legal-162,legal,5,0,1,0.0,0.0,0.0,0.0,7,5,4,0,0.8,1,1,1,0.4,0.25,3,2,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,3,0.5,0.2,0,,
legal-163,legal,5,0,0,0.0,0.0,0.0,0.0,7,6,6,0,1.0,0,1,0,0.0,0.0,6,2,0.0,2,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.4,0,,
legal-164,legal,5,0,2,0.0,0.0,0.0,0.0,6,17,8,0,0.4117647058823529,6,1,1,0.8823529411764706,0.0,2,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,3,0.7142857142857143,0.38095238095238093,0,,
legal-165,legal,1,0,1,0.0,0.0,0.0,0.0,2,2,1,0,0.5,1,1,1,1.0,1.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,2,0.5,0.0,0,,
legal-166,legal,10,0,4,0.0,0.0,0.0,0.0,12,23,12,0,0.43478260869565216,11,2,2,1.0,0.0,0,1,0.0,0,6,0,0.0,1,0,0,0,0.0,0,0,0,7,0.35714285714285715,0.08791208791208792,0,,
legal-167,legal,4,0,1,0.0,0.0,0.0,0.0,6,6,5,0,0.8333333333333334,1,1,1,0.3333333333333333,0.0,4,2,0.0,5,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.8,0.4,0,,
legal-168,legal,6,0,2,0.0,0.0,0.0,0.0,8,13,11,0,0.5384615384615384,4,2,2,0.6923076923076923,0.2857142857142857,4,1,0.0,0,0,30,0.0,1,1,0,0,0.08333333333333333,1,0,0,3,0.75,0.2857142857142857,0,,
legal-169,legal,4,0,0,0.0,0.0,0.0,0.0,6,4,4,0,1.0,0,1,0,0.0,0.0,4,2,0.0,0,0,60,0.0,1,0,0,0,0.0,0,0,0,2,0.5,0.3333333333333333,0,,
legal-170,legal,6,3,0,0.0,0.0,0.0,0.0,12,10,7,3,0.3,1,2,1,0.0,0.0,8,0,0.0,0,0,0,0.0,0,0,0,0,0.0,6,0,0,1,1.0,0.2777777777777778,0,,
legal-171,legal,5,0,0,0.0,0.0,0.0,0.0,6,5,5,0,0.6,0,1,1,0.0,0.0,5,1,0.0,10,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.5,0,,
legal-172,legal,7,0,1,0.0,0.0,0.0,0.0,10,15,12,0,0.8,3,1,2,0.4666666666666667,0.0,8,2,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.875,0.32142857142857145,0,,
legal-173,legal,4,0,1,0.0,0.0,0.0,0.0,6,5,4,0,0.8,1,2,1,0.0,0.0,3,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,4,0.4,0.1,0,,
legal-174,legal,6,0,1,0.0,0.0,0.0,0.0,8,7,6,0,0.7142857142857143,1,1,1,0.2857142857142857,0.2,5,2,0.0,1,12,0,0.0,1,0,0,0,0.0,0,0,0,3,0.5714285714285714,0.23809523809523808,0,,
legal-175,legal,8,0,3,0.0,0.0,0.0,0.0,11,12,8,0,0.6666666666666666,4,1,1,0.6666666666666666,0.125,4,3,0.0,12,0,0,0.0,1,0,0,0,0.0,0,0,0,5,0.36363636363636365,0.10909090909090909,0,,
legal-176,legal,4,1,0,0.0,0.0,0.0,0.0,6,6,4,2,0.8333333333333334,0,1,0,0.0,0.0,6,2,0.0,5,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.8,0.3,0,,
legal-177,legal,3,0,1,0.0,0.0,0.0,0.0,5,6,5,0,0.8333333333333334,1,1,1,0.3333333333333333,0.0,4,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,2,0.75,0.5,0,,
legal-178,legal,2,0,0,0.0,0.0,0.0,0.0,3,2,2,0,1.0,0,1,0,0.0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,1,1.0,1.0,0,,
legal-179,legal,8,0,0,0.0,0.0,0.0,0.0,11,9,8,1,0.7777777777777778,0,1,0,0.0,0.0,9,3,0.0,1,0,90,0.0,1,0,0,1,0.1111111111111111,0,0,0,2,0.5,0.21428571428571427,0,,
legal-180,legal,6,0,3,0.0,0.0,0.0,0.0,7,23,10,0,0.30434782608695654,13,2,2,0.9565217391304348,0.2857142857142857,1,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,4,0.6666666666666666,0.19444444444444445,0,,
legal-181,legal,4,0,0,0.0,0.0,0.0,0.0,6,5,5,0,1.0,0,1,0,0.0,0.0,5,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0,0,0,1,1.0,0.5,0,,
legal-182,legal,6,1,1,0.0,0.0,0.0,0.0,8,11,8,0,0.36363636363636365,4,2,2,0.7272727272727273,0.0,3,0,0.0,0,0,0,0.0,0,0,0,0,0.0,2,0,0,2,0.875,0.21428571428571427,0,,
legal-183,legal,8,0,2,0.0,0.0,0.0,0.0,8,15,11,0,0.5333333333333333,4,2,2,0.4,0.125,7,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,4,0.6,0.17777777777777778,0,,
legal-184,legal,3,0,2,0.0,0.0,0.0,0.0,6,6,3,0,0.5,3,1,1,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,5,0.2,0.0,0,,
